unit,cycle,T24,T30,T48,T50,P15,P2,P21,P24,Ps30,P40,P50,Nf,Nc,Wf,alt,Mach,TRA,T2
5.0,27.0,575.8346598384106,1345.1308590807075,1650.8888034202066,1140.2397123860007,13.73340650064022,10.713063851031926,13.94254467070073,16.927033331428973,252.6926437002477,257.24830531332594,10.713579495098008,1966.52025570904,8290.620643348662,2.7002631927341394,12975.283742331289,0.508458743355635,58.70973303030362,496.8646756530019
5.0,28.0,581.9122372367123,1353.8989977543606,1656.9567013242313,1151.3181691240156,14.742767965713465,11.577495861496288,14.96727712255174,18.094371560490234,266.98639095306623,271.8578498595053,11.57585707526642,1955.3336850738372,8317.131111535879,2.8530289693548254,10786.071373752879,0.4959178642867989,56.382277572877754,503.8781578738563
5.0,29.0,581.8975360350718,1353.9646910341296,1656.623312169589,1151.1087776883294,14.742678473613001,11.577495861496288,14.967186267627413,18.093351587161518,267.0342981035867,271.90995851672005,11.576387427588244,1955.3336809137725,8317.527091547652,2.8528334596644265,10786.071373752879,0.4959178642867989,56.382277572877754,503.8781578738563
5.0,30.0,573.3300887561364,1329.1319086418732,1621.1134797861496,1128.6532214020986,13.643102118992378,10.771521379583964,13.850865095423732,16.720204327833752,243.81162650408314,248.27111531542405,10.623337226329264,1917.9902075405164,8232.492200651706,2.589245005350146,13095.309762532981,0.5224349942087813,55.300248316661666,497.7652453973375
5.0,31.0,571.9238501051503,1329.9212564639895,1624.336030477792,1134.0315114560046,13.680468345546158,10.768836767912157,13.888800350808284,16.739401075873772,246.61023829278346,251.0976302757385,10.875046945037543,1917.0553115335215,8237.272211399377,2.622158389714696,12326.025325119781,0.47751166537393863,55.251647831722934,496.36551889101713
5.0,32.0,573.3088311864376,1329.2460157076994,1620.7270345882773,1128.4497351014577,13.642970114341598,10.771521379583964,13.850731080549846,16.718796924073633,243.8837571918012,248.34834167068166,10.624241765789469,1917.99021798296,8233.06608806822,2.5892561556725124,13095.309762532981,0.5224349942087813,55.300248316661666,497.7652453973375
5.0,33.0,573.3010610495221,1329.2932229300802,1620.6540079062772,1128.4454023060437,13.642921907619913,10.771521379583964,13.850682139715646,16.7182830102078,243.91459401082832,248.38062551716035,10.624674424082713,1917.9902285105065,8233.278269469558,2.5894391684788376,13095.309762532981,0.5224349942087813,55.300248316661666,497.7652453973375
5.0,34.0,571.9348919131024,1329.8802397294783,1624.8036597679336,1134.4110963424,13.680529351766596,10.768836767912157,13.88886228605746,16.74012787909691,246.5900240538754,251.0729729489556,10.874997785011292,1917.0553453407535,8236.971213313189,2.622876972067245,12326.025325119781,0.47751166537393863,55.251647831722934,496.36551889101713
5.0,35.0,582.9836937946837,1356.8190201639181,1661.8825787539904,1152.5260930941604,14.813152776818397,11.611661692115558,15.038733783571978,18.198942137320493,269.30678696111005,274.2117986651276,11.587848581353073,1963.0466770847615,8329.44649932254,2.881627323434856,10814.885802469136,0.5024425225340045,56.95479911639364,504.3632128941326
5.0,36.0,582.9838420968274,1356.8628807151367,1662.503941480346,1153.1633041271746,14.81315383968116,11.611661692115558,15.038734862620466,18.198951989346714,269.3507540296934,274.25143153048236,11.588852552906566,1963.0467238163505,8329.452030117433,2.883419920536049,10814.885802469136,0.5024425225340045,56.95479911639364,504.3632128941326
5.0,37.0,586.3359244087022,1364.9767810240303,1673.3791677339266,1160.2777949191477,15.25756622339109,11.95143216880004,15.489914947605167,18.74962114638801,277.7913793947485,282.8498456631016,11.942454049995435,1972.7110168870647,8356.75889324425,2.9798849331548127,10025.090269636577,0.4983279657531595,57.05065556847057,507.0210150025734
5.0,38.0,581.6016908491183,1354.1588640393522,1660.9984672311973,1149.4207550915198,14.426216946976892,11.279963690729074,14.64590552992578,17.79002914925038,263.643623336743,268.39396182095584,11.197661976418264,1966.6982692386925,8315.345310056568,2.8417459800394247,11924.162958115183,0.5230064118446792,58.38104689932619,502.2286105869649
5.0,39.0,586.3460602567283,1364.9019489162795,1673.1989060930882,1160.0008184245914,15.25763163262914,11.95143216880004,15.489981352922984,18.75034470187355,277.72741871243096,282.7858370661414,11.941394791103196,1972.7109791726114,8356.480755953835,2.9788084385141254,10025.090269636577,0.4983279657531595,57.05065556847057,507.0210150025734
5.0,40.0,579.9832138790258,1352.2059177624758,1658.6642902108645,1145.141353454716,14.144332649994595,11.039854620535467,14.35972857867472,17.46211661832094,259.6319029612029,264.31237793553527,10.937421127644608,1971.5785409045538,8310.70476648885,2.7915715897676026,12584.755958549224,0.5293528936841945,58.892447008123064,500.37463249081065
5.0,41.0,586.1658197889628,1368.9694270038822,1684.438101694166,1153.8811098692229,14.566276996757358,11.294303531888024,14.78809847386534,18.08334588125857,270.85038296138106,275.70412046675136,11.054847173220379,2009.865889545082,8368.117341102696,2.9333516369818406,12582.406223358908,0.5609089222634235,61.35377582930544,503.6218137443282
5.0,42.0,588.0199166912721,1369.8821332430666,1681.378022091673,1161.1348953180284,15.261189243750207,11.915684955552509,15.493593140863156,18.812828958402964,279.86473561643487,284.93735588896874,11.819611143663458,1988.2505213905006,8373.643483409665,3.015151024152252,10466.435123480987,0.5206209982273299,58.54352526662865,507.4441403148693
5.0,43.0,588.0224608863824,1369.8405778571073,1681.0495800928932,1160.7739429665107,15.261205864776707,11.915684955552509,15.493610015001735,18.813010883315204,279.8277080495867,284.90233472569304,11.818874073186972,1988.2505031491676,8373.570061467412,3.014032333017653,10466.435123480987,0.5206209982273299,58.54352526662865,507.4441403148693
5.0,44.0,588.0420197912954,1369.7618957905365,1681.8960185419412,1161.4691447736561,15.26133418887065,11.915684955552509,15.493740293269697,18.81440748080716,279.79346617902684,284.85932367570416,11.81885180530452,1988.2505287923016,8373.055116554915,3.0155397091639706,10466.435123480987,0.5206209982273299,58.54352526662865,507.4441403148693
5.0,45.0,581.9072860919563,1353.9756063628436,1657.566516407625,1151.9891918704734,14.742738141055954,11.577495861496288,14.967246843711628,18.09402647391049,267.0546608516926,271.922515239353,11.577199614999765,1955.3337727050796,8317.27630058912,2.855044894989745,10786.071373752879,0.4959178642867989,56.382277572877754,503.8781578738563
5.0,46.0,573.3229741217432,1329.2325260909977,1621.7772942065671,1129.3978530498828,13.643058146052548,10.771521379583964,13.850820452845227,16.719729320522625,243.88887343916326,248.34492832484423,10.624886639870983,1917.990290309315,8232.694800216806,2.591371670814972,13095.309762532981,0.5224349942087813,55.300248316661666,497.7652453973375
5.0,47.0,572.0249404174787,1328.2540940630824,1620.0084639816212,1134.7791469765343,13.84282059304124,10.961179615743577,14.053624967554558,16.868923301310733,246.1577398960264,250.68582671486845,11.03204698127864,1906.7770927406766,8230.344604940601,2.594764459946906,11766.460238568588,0.47078265119381024,53.363819456005665,497.8407764358615
5.0,48.0,582.9663257987406,1356.9701625746436,1662.2543365963627,1153.065327334031,14.813042446224484,11.611661692115558,15.038621772816734,18.197726165868847,269.41927018856245,274.3240409969767,11.589733001884802,1963.0467467859726,8329.929233084724,2.8836099060847467,10814.885802469136,0.5024425225340045,56.95479911639364,504.3632128941326
5.0,49.0,579.5229736390547,1352.2700537083965,1662.2873604439553,1142.362561486246,13.882021365121828,10.807247424662766,14.093422705707438,17.185080177903565,255.96810402047214,260.5614589872381,10.608932493817148,1984.6559371865872,8312.139957270057,2.751946853005984,13491.416508178014,0.5496273797222215,60.07811349641692,499.00781988334825
5.0,50.0,586.3224651558039,1365.0685202663476,1673.495493047247,1160.5189470957807,15.257479199711453,11.95143216880004,15.48982659869183,18.748659346064017,277.8679096337946,282.9272504132667,11.943654386566056,1972.7110429271258,8357.12597765422,2.9809502068109235,10025.090269636577,0.4983279657531595,57.05065556847057,507.0210150025734
5.0,51.0,573.8584242095915,1336.14945818415,1637.3449896717432,1130.497564980482,13.358388877140959,10.465970040261876,13.561816118924833,16.476037320046732,242.97582383448216,247.36694284609496,10.258420355278615,1953.3901199246825,8255.935283684685,2.592278746477892,14266.522150700492,0.5460868101822342,58.2565932672884,495.71669394946576
5.0,52.0,567.0921047425784,1314.993871527148,1599.8329242265715,1127.7490670264135,13.547349526712516,10.777271106808202,13.753654341840118,16.41476200547887,238.048492655666,242.46792707656135,10.978194977652501,1875.0517365010342,8188.599145279396,2.481280825229195,11635.14626391097,0.4322204609269747,50.87787631509414,495.22424698232555
5.0,53.0,571.9555793791745,1329.849429591657,1626.2910197919791,1135.748684790358,13.680643764431753,10.768836767912157,13.888978441047469,16.741487411498248,246.5933217240501,251.06397115818982,10.875848777401863,1917.0554927440114,8236.415818810981,2.625877374589208,12326.025325119781,0.47751166537393863,55.251647831722934,496.36551889101713
5.0,54.0,581.634612401929,1354.0671883382174,1662.5272907640488,1150.6974109495875,14.426423693163706,11.279963690729074,14.64611542453168,17.792282732426976,263.5976824878029,268.3334255539235,11.197831314514033,1966.6983837830144,8314.49685381104,2.844459763210714,11924.162958115183,0.5230064118446792,58.38104689932619,502.2286105869649
5.0,55.0,591.9998275314579,1382.6058169187759,1704.8009620414748,1173.412614243057,15.621306346667202,12.114261932954731,15.859194260575839,19.335776424782086,290.68278910362454,295.871910824135,12.08029775191637,2014.373764650715,8414.726205473746,3.168913142563687,10070.403146509341,0.5219128097287556,60.589610811531735,509.0899640417426
5.0,56.0,575.8919778551046,1344.9560638527785,1653.787251071335,1142.7047544035286,13.733736703426707,10.713063851031926,13.942879901956047,16.930791573314398,252.62888914167922,257.1584664158083,10.714188334816912,1966.5203044394566,8289.114217203336,2.7054120989881754,12975.283742331289,0.508458743355635,58.70973303030362,496.8646756530019
5.0,57.0,573.3677103686504,1329.0957624928724,1623.9076458874417,1131.1746929673484,13.643336068854383,10.771521379583964,13.851102607973994,16.72267769609785,243.82579408850762,248.26246800150585,10.625082111155482,1917.990425173641,8231.497066781934,2.5948912919874276,13095.309762532981,0.5224349942087813,55.300248316661666,497.7652453973375
5.0,58.0,587.335441955445,1366.2668105581317,1678.517610658982,1159.7556694497598,15.104799630297082,11.806908085907391,15.334821959692471,18.632397331870123,276.05038518249654,281.028793060199,11.637935705114629,1982.0825460609158,8358.766059535405,2.9821281333667127,10937.904402515724,0.5332377006297842,58.45127164172928,507.00089918618596
5.0,59.0,573.9265294251873,1335.89460566349,1639.517164299217,1132.1155197386145,13.358795059770168,10.465970040261876,13.562228487076313,16.48040642187625,242.82039708212207,247.18980909411408,10.257158041963379,1953.390160065403,8254.164825392852,2.594829884791029,14266.522150700492,0.5460868101822342,58.2565932672884,495.71669394946576
5.0,60.0,582.5478090249666,1354.4725311634838,1660.6689310664106,1154.9765518629088,14.82075577930975,11.631311367676417,15.046452567827158,18.19515789520072,268.7179753346629,273.5833756809532,11.631125410256418,1953.171984288466,8318.55378630094,2.886744970182927,10717.823471400394,0.49926294201224514,56.45458960109914,504.4244927201651
5.0,61.0,587.3560077361876,1366.2075944110018,1679.4198747637015,1160.499749067801,15.10493097519837,11.806908085907391,15.33495530476992,18.633849509137622,276.0167238036461,280.9861133030626,11.637943877500074,1982.0825825247578,8358.236315309658,2.983738346712321,10937.904402515724,0.5332377006297842,58.45127164172928,507.00089918618596
5.0,62.0,571.9927648428834,1329.722533016286,1628.010740305847,1137.1750007986218,13.680849005744982,10.768836767912157,13.889186807862929,16.74393010658795,246.5353060603339,250.99001178310147,10.875918732379702,1917.0556496649042,8235.401774216167,2.6286961542692118,12326.025325119781,0.47751166537393863,55.251647831722934,496.36551889101713
5.0,63.0,581.6691643837511,1354.0466346870787,1665.0768304212047,1153.0087440745742,14.426640887698412,11.279963690729074,14.646335926597372,17.794645151828984,263.61610751179177,268.33020200641965,11.199581833080693,1966.6985997120757,8313.625958451807,2.8500027066784517,11924.162958115183,0.5230064118446792,58.38104689932619,502.2286105869649
5.0,64.0,579.564632033905,1352.232058703265,1665.3535882416513,1145.1450837163864,13.882277402634053,10.807247424662766,14.093682642268075,17.187827804135352,255.99231231313232,260.56031774187005,10.611047714803327,1984.6560625733177,8311.095002185575,2.758424886019633,13491.416508178014,0.5496273797222215,60.07811349641692,499.00781988334825
5.0,65.0,588.1081798277518,1369.6049945145762,1686.1476587294,1165.2495235637061,15.261768279418504,11.915684955552509,15.494180994333506,18.819126536480738,279.7826135856038,284.80880065173426,11.821147256648564,1988.2506980972291,8371.336364043129,3.0247980256250084,10466.435123480987,0.5206209982273299,58.54352526662865,507.4441403148693
5.0,66.0,581.0346596455411,1349.7275471548696,1655.5508415222523,1147.1103992423086,14.43229445669401,11.352450662854078,14.652075590552291,17.73550974069382,260.0879554248461,264.81782758455256,11.144125860541411,1957.4773193910862,8303.817751431381,2.772788397502973,11862.90610006854,0.5290162413188902,56.55305806735837,503.0437746639361
5.0,67.0,587.388500760129,1366.1421263469633,1681.1750857428144,1162.0146030934711,15.105138352086728,11.806908085907391,15.335165839681958,18.63614232825187,275.9879096159052,280.94075611141847,11.638522685393697,1982.0826155183465,8357.406273433096,2.9872618732390355,10937.904402515724,0.5332377006297842,58.45127164172928,507.00089918618596
5.0,68.0,592.0811932850659,1382.3941127457888,1709.1774104839396,1177.2008658981476,15.621846826613558,12.114261932954731,15.859742971181278,19.341689717055907,290.6143925422027,295.760465563509,12.081880688790898,2014.3739515947207,8412.682769378154,3.1781475231661758,10070.403146509341,0.5219128097287556,60.589610811531735,509.0899640417426
5.0,69.0,581.7171129406029,1353.9369821989317,1667.5874915398665,1155.1606303210933,14.42694147767509,11.279963690729074,14.646641094086382,17.797926781428785,263.56830434124686,268.25943749526476,11.200286930239033,1966.6987596294637,8312.402556941908,2.8547572416832265,11924.162958115183,0.5230064118446792,58.38104689932619,502.2286105869649
5.0,70.0,575.9666700410367,1344.768961382373,1657.9381834675773,1146.300532901424,13.734166292908482,10.713063851031926,13.943316033409626,16.93568110773714,252.5720944931463,257.06530695850097,10.715570505550415,1966.5204032359975,8287.164723665497,2.7131322116638965,12975.283742331289,0.508458743355635,58.70973303030362,496.8646756530019
5.0,71.0,587.4312643187191,1366.0811077165108,1683.352036795621,1163.871998409544,15.105411515058735,11.806908085907391,15.335443162496176,18.63915899252659,275.94137943184364,280.87375299897525,11.63905437720348,1982.082729674998,8356.33809983231,2.9915019222381827,10937.904402515724,0.5332377006297842,58.45127164172928,507.00089918618596
5.0,72.0,592.1308561295328,1382.240438455698,1711.2235851432697,1178.8686616363225,15.622176306560496,12.114261932954731,15.860077468589335,19.3452956433496,290.5249429086311,295.64962933822187,12.081719380744303,2014.3740222884617,8411.440792346037,3.181834101335134,10070.403146509341,0.5219128097287556,60.589610811531735,509.0899640417426
5.0,73.0,588.1867424463323,1369.4130530463492,1689.7531530669748,1168.2548848568447,15.262283265823399,11.915684955552509,15.494703823170966,18.824726259316684,279.665425574889,284.6559002754653,11.821408564676105,1988.2508621783766,8369.334020127622,3.0314609367016416,10466.435123480987,0.5206209982273299,58.54352526662865,507.4441403148693
5.0,74.0,579.6994604427667,1351.824421899359,1671.2774329666909,1150.0289452058223,13.883109998253746,10.807247424662766,14.094527917008879,17.19666905476599,255.78940172267684,260.3024692533484,10.611204404662328,1984.6562666037485,8307.664180061724,2.768279895082484,13491.416508178014,0.5496273797222215,60.07811349641692,499.00781988334825
5.0,75.0,586.3901057709514,1368.3950504345016,1694.8157478506116,1162.5690072836067,14.567716477627588,11.294303531888024,14.789559875764052,18.098571331151323,270.5573743411818,275.3123349191401,11.0562838304886,2009.8660342461126,8362.528527990866,2.9522752673854584,12582.406223358908,0.5609089222634235,61.35377582930544,503.6218137443282
5.0,76.0,586.4040908701808,1368.369605703787,1695.524589216128,1163.1723975769664,14.567807780513519,11.294303531888024,14.78965256904926,18.09949754861111,270.5422856904917,275.29075743729305,11.05645743592921,2009.8660590054749,8362.182937226622,2.9536170003976965,12582.406223358908,0.5609089222634235,61.35377582930544,503.6218137443282
5.0,77.0,580.2261259569617,1351.5957895228753,1670.6765715871675,1155.3218627322651,14.145820215154039,11.039854620535467,14.361238797110698,17.47845497829515,259.3499177255312,263.9207215091516,10.9398852922257,1971.5791301608178,8304.509779063439,2.8133512558396623,12584.755958549224,0.5293528936841945,58.892447008123064,500.37463249081065
5.0,78.0,581.1848492607644,1349.452407044881,1662.513729958809,1152.896894689,14.433229875915567,11.352450662854078,14.653025254736614,17.745692400637452,259.8666695335487,264.53182874294777,11.1444176127779,1957.4775369955214,8299.937118150005,2.7847091026262767,11862.90610006854,0.5290162413188902,56.55305806735837,503.0437746639361
5.0,79.0,586.4693764380485,1368.2201699651293,1698.4966334148226,1165.6341148342606,14.568239687175094,11.294303531888024,14.790091052969636,18.10374302697071,270.4436576063354,275.16403286389465,11.056615976515594,2009.866121882503,8360.545520887035,2.9588606865233755,12582.406223358908,0.5609089222634235,61.35377582930544,503.6218137443282
5.0,80.0,588.3122468199083,1369.225631170002,1695.429223269522,1172.9711372752306,15.263105007629601,11.915684955552509,15.495538078811778,18.833659975583913,279.4755519289067,284.4109735857279,11.821636696627321,1988.25111264969,8366.2045246806,3.04183040048016,10466.435123480987,0.5206209982273299,58.54352526662865,507.4441403148693
5.0,81.0,583.2707414392157,1356.20275954646,1676.484409668275,1164.9368740607088,14.81497541793805,11.611661692115558,15.04058418064777,18.218959649480148,268.96533573611686,273.7328684818892,11.590678683366804,1963.0477473263738,8321.982802632527,2.9090333648414415,10814.885802469136,0.5024425225340045,56.95479911639364,504.3632128941326
5.0,82.0,588.3599137388718,1369.150022407978,1697.4187014898623,1174.5908896817161,15.263416773246613,11.915684955552509,15.49585459212854,18.83704925272276,279.39115897585094,284.30699395109326,11.821434510361716,1988.2511932341797,8365.017470521534,3.045260674472139,10466.435123480987,0.5206209982273299,58.54352526662865,507.4441403148693
5.0,83.0,572.235178555591,1329.0334016237389,1640.4403851037487,1147.7211372319202,13.68218036317188,10.768836767912157,13.890538439768404,16.759822657859488,246.2366310093371,250.58087512621765,10.878111018970788,1917.0567807172793,8228.875438330888,2.650235051874689,12326.025325119781,0.47751166537393863,55.251647831722934,496.36551889101713
5.0,84.0,588.4009694679726,1369.1348413309595,1699.7175812996404,1176.5886062862744,15.263685433166454,11.915684955552509,15.496127343316198,18.839966635187796,279.3619102030956,284.25682745883626,11.822243864045127,1988.2513296914997,8364.011573050704,3.049962541702391,10466.435123480987,0.5206209982273299,58.54352526662865,507.4441403148693
5.0,85.0,581.3597679217893,1349.1546047153138,1670.2109301081632,1159.2066513884176,14.434321987409206,11.352450662854078,14.654133997369753,17.75747263971536,259.5764003601703,264.17005744973375,11.144002406938354,1957.4777867257383,8295.46570664483,2.7973475926724563,11862.90610006854,0.5290162413188902,56.55305806735837,503.0437746639361
5.0,86.0,586.7473743131951,1364.3296513302837,1693.2879480739762,1177.030359209229,15.260225140975614,11.95143216880004,15.49261435632042,18.778881568344403,277.2260620861026,282.0930271827402,11.944726317378757,1972.7118754904802,8346.22549865704,3.0171424468031627,10025.090269636577,0.4983279657531595,57.05065556847057,507.0210150025734
5.0,87.0,583.4433157319027,1355.933693388915,1684.1421925635345,1171.2464788646614,14.816066747499173,11.611661692115558,15.041692129440785,18.23095618232862,268.682657581565,273.3777725534813,11.590459492804579,1963.0481985761298,8317.599116212637,2.9221730284123617,10814.885802469136,0.5024425225340045,56.95479911639364,504.3632128941326
5.0,88.0,574.3190918157538,1335.0557346078958,1659.4854044794697,1149.0024989740277,13.361192886818527,10.465970040261876,13.564662829257388,16.504685226164803,242.36199654055162,246.56109682596815,10.260814289498315,1953.390962870618,8244.013626768356,2.6285765810989457,14266.522150700492,0.5460868101822342,58.2565932672884,495.71669394946576
5.0,89.0,576.3771085718265,1343.732927100451,1676.0967243722098,1161.2733479689552,13.736507581563211,10.713063851031926,13.945692976206306,16.962447278775848,251.94476993128907,256.27354069143183,10.71555372665665,1966.520741888357,8276.658299714481,2.7425842397700664,12975.283742331289,0.508458743355635,58.70973303030362,496.8646756530019
5.0,90.0,587.8449046799662,1365.4596577508105,1702.6310652448267,1179.878532174428,15.108139374327376,11.806908085907391,15.33821256276891,18.66690679367922,275.2892209271977,280.03747798962803,11.639788049853388,1982.0834211193376,8345.815929150624,3.0262351085518664,10937.904402515724,0.5332377006297842,58.45127164172928,507.00089918618596
5.0,91.0,592.5933211086449,1381.3979475578144,1732.0512063892047,1196.158547791214,15.625287821875546,12.114261932954731,15.863236367386342,19.37802339919179,289.8003394864722,294.7183795020165,12.082477813076055,2014.3748353746523,8399.996556447604,3.2209436017918804,10070.403146509341,0.5219128097287556,60.589610811531735,509.0899640417426
5.0,92.0,587.9569099385538,1365.223368111251,1707.4377384600311,1183.7184576166214,15.108925086303564,11.806908085907391,15.339010239902098,18.673675353702475,275.0420141361705,279.7429530080966,11.638603456579936,1982.0835361177726,8342.818289098279,3.033919061073476,10937.904402515724,0.5332377006297842,58.45127164172928,507.00089918618596
5.0,93.0,588.731326243677,1368.6354817326812,1714.3298028407798,1188.5531746430481,15.265923291145295,11.915684955552509,15.498399280350553,18.862271235598623,278.773932336214,283.52730118706125,11.821128533214848,1988.2519509357296,8355.604453781352,3.07535798537035,10466.435123480987,0.5206209982273299,58.54352526662865,507.4441403148693
6.0,1.0,555.9760618370112,1320.147489271615,1645.3157774130877,1095.5291862915458,10.105978215372872,7.582963034877688,10.259876360784641,12.808860805471541,200.00188845438979,203.38377556063733,7.3672384077187925,2044.7369955642278,8210.024966466144,2.170915833415576,24531.555108428347,0.6614000931592054,73.12988766221,468.9894610996255
6.0,2.0,573.5327129191605,1343.584105954426,1653.2378301264207,1130.9516630569235,13.050539766865901,10.106436546305801,13.249278951132894,16.185570374099065,243.60894033553782,247.96135506447862,9.959317984729642,1990.447096911723,8287.392126175655,2.6074153274649214,15183.574640849469,0.5501856928644343,61.66384693823233,492.678049994011
6.0,3.0,556.0293046819629,1316.8209925049991,1636.5151422332644,1096.3309180621507,10.441329792465865,7.916733712015063,10.600334814686157,13.142537791592558,202.82949766397562,206.31184898089083,7.724328218417676,2024.4337515755228,8199.32192993561,2.185145653904225,23222.721684764725,0.6356210375408783,70.61746572586767,471.11405475404354
6.0,4.0,568.3103077933814,1330.6462278328572,1636.003486116689,1116.2669865316363,12.386060110932258,9.606041757891353,12.574680315667267,15.371251068435097,230.2045621097496,234.32412184316985,9.361449171084628,1981.538867300732,8243.73835547144,2.453225862881312,17164.862565905096,0.5774363019275051,62.10246583863735,487.9979213525751
6.0,5.0,559.0587710844993,1325.6062342436744,1649.6243099461108,1106.6947059191425,10.725012238000682,8.08685100693256,10.888337297462622,13.54302907014424,211.21047431554382,214.7950089680534,7.99292933035333,2033.979514712475,8226.886401298869,2.2986207566894747,22000.72469114619,0.6123742374656089,71.11939432985912,473.24439960034374
6.0,6.0,555.9901310954136,1320.1270387073978,1646.1896938058628,1096.3203340206974,10.106052250439959,7.582963034877688,10.259951523289295,12.809579499204228,200.0046674070092,203.38096144416915,7.36781919018535,2044.7382579038688,8209.708009019958,2.172330764391009,24531.555108428347,0.6614000931592054,73.12988766221,468.9894610996255
6.0,7.0,553.6778772340871,1318.6423837330356,1647.4277729096864,1094.8659748625766,9.801032224697957,7.31545129335375,9.950286522535997,12.453144959803705,196.2503033024024,199.53309330172533,7.162647594724764,2052.234892192779,8205.691533771598,2.134532387072953,25125.36156053483,0.654906195763143,74.6188088344912,465.9811774325099
6.0,8.0,543.8282955211502,1294.9873411987796,1617.4641409744772,1081.2639164627174,9.366247574099171,7.014779616674757,9.508880785887483,11.869511713942407,186.93307726058126,190.03763057953714,6.9757257119117675,2015.407757988298,8124.558617863914,2.040356931542098,26098.868024880554,0.6250266128452305,73.7494069165366,458.86313768457995
6.0,9.0,558.1568965869243,1302.9172257096366,1593.9468953557125,1101.0453559080415,11.75021420033969,9.229079861487119,11.929151472426083,14.412414208969723,212.32600685969774,216.19131327289315,9.164826968282789,1919.215248840254,8150.91419499139,2.216154014209734,17350.01845743561,0.525608456557705,57.414559914677746,482.7055341381544
6.0,10.0,553.6360196062423,1299.7258450136244,1599.7662378510688,1089.2945233315588,10.778103528557025,8.327803602354733,10.942237084829468,13.397999866430048,201.78586131800495,205.35431983524091,8.125638599888205,1956.4349468434575,8141.80128457895,2.135060663373122,20777.26067242707,0.5817969157260502,62.41106534663029,475.0347931741992
6.0,11.0,559.0625980873461,1325.6559769603202,1650.623467613199,1107.701565220656,10.72503322221295,8.08685100693256,10.88835860123142,13.543237632339672,211.25360803994954,214.83251057320018,7.994313259649908,2033.9799158540563,8226.813331099187,2.300768776124399,22000.72469114619,0.6123742374656089,71.11939432985912,473.24439960034374
6.0,12.0,566.2596532940108,1342.21723914687,1672.4665693028899,1116.8741568082448,11.165327010029756,8.387069675086613,11.335357370588584,14.147974280287398,220.71195767271078,224.45646834434663,8.172934420204632,2060.770895308746,8281.63069562567,2.415233082725443,21746.33215449046,0.6466934179444267,72.43973903025845,478.0870811015749
6.0,13.0,568.8683023139515,1326.28295798356,1622.8709003229515,1119.607587921911,12.928255454507509,10.146313513477404,13.125132441124377,15.896311716945641,234.5452015434637,238.82909429013958,9.9688713923481,1946.192286831919,8230.616288209816,2.467731194762239,14869.26880346082,0.5312022013880372,57.50462633627445,491.9528143888225
6.0,14.0,556.293522347971,1310.3753876393578,1620.5804290989126,1088.6036567266376,10.51064098327422,8.043297634224311,10.670701505862151,13.177819560854465,200.0359475111008,203.53457094560332,7.682729969906987,2002.9333777315221,8178.680575030499,2.12837952436092,22834.096704521704,0.6457433716030575,67.11432323629894,473.77311386975384
6.0,15.0,562.1092820105681,1327.4062343468563,1647.0022210429497,1110.2851572555762,11.138919583653456,8.470498066832794,11.308547800663407,13.992767795584383,215.24601852033283,218.95312838385507,8.319742629034248,2017.9395888767515,8232.154624894172,2.3275435094482613,20798.075362748,0.6079413670917428,68.4426255703396,477.6861162007402
6.0,16.0,558.1455465550902,1302.9888290172808,1593.8874590235196,1101.0822041190468,11.750159298446722,9.229079861487119,11.929095734463678,14.41177779055744,212.36965455222108,216.23652927906477,9.165469476502704,1919.2173124790766,8151.234790595814,2.216499277294876,17350.01845743561,0.525608456557705,57.414559914677746,482.7055341381544
6.0,17.0,565.1986484356709,1318.329573906682,1614.4531657340412,1111.9092455973096,12.30832310746372,9.635292422978173,12.49575949996317,15.16633002061478,223.8665155573863,227.92305358754777,9.459319023017816,1940.5336505672192,8200.59049611966,2.361246937464661,16484.062199714324,0.5465441221131115,58.582604415322905,487.9209794352487
6.0,18.0,558.3248641011447,1319.600618026343,1638.0527582142204,1100.74670868196,10.73870015417356,8.166178151932122,10.902233659059451,13.498920526794265,207.5339986949991,211.10794960609616,7.955528886889259,2018.4350376308394,8207.423294527982,2.2362057922387524,22154.990159596462,0.6253123013408192,69.08488255608599,474.1183863384272
6.0,19.0,549.5133941091192,1306.5935130543353,1629.3545838713455,1082.883205396783,9.49759458864973,7.130810914798424,9.642228008781451,12.033095090144535,187.74439082580594,190.9149892453986,6.904626733691448,2036.1542096146122,8166.409261796524,2.0239155734538694,26153.199645921286,0.6678145797127975,73.49577646256792,463.3764034564974
6.0,20.0,557.0213887625291,1313.3872760714062,1625.657345648724,1091.3883518828889,10.562640690158144,8.061383989529162,10.723493086454969,13.260048684503541,202.2582860144293,205.77910672195688,7.727995338937152,2008.7247532301722,8188.527257179335,2.16131608529416,22785.276752767528,0.6453867426410153,67.74581810190523,473.9226296772204
6.0,21.0,572.3631667240186,1353.4789657108572,1685.5615900071043,1129.646029202657,11.954842290691966,9.0137335908784,12.136895726590827,15.115787494875132,234.64821256270295,238.6486047910812,8.80179916301138,2062.4957981361645,8317.70740685329,2.5777179615523846,19797.648192085035,0.6339091455912673,71.28080791326045,484.12830551463713
6.0,22.0,552.6285864193378,1307.2299449838274,1623.5074896943142,1086.419587152001,10.049622861644686,7.626148285281172,10.202662803700187,12.660208704487248,194.7210164484639,198.06382271011086,7.349022804720845,2015.118171440451,8167.483892746228,2.0875316083537294,24169.93037037037,0.6471256076112205,69.76799263700185,468.7282348872069
